	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	CD_Effect	CD_Pvalue	CD_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	asthma_Effect	asthma_Pvalue	asthma_SE	STH_Effect	STH_Pvalue	RE_Qvalue	STH_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	CD_Qvalue	CD_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	cirrhosis_Qvalue	cirrhosis_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	asthma_Qvalue	asthma_SE_RE	STH_Qvalue	STH_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	migraine_Qvalue	migraine_SE_RE
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	-0.20606392106360968	0.0022373675403712934	0.06741233395892628	-0.030369712373176767	0.7877883813860331	0.11282154503678858	-0.5522872944512547	0.14957118518265178	0.383253978554367	-0.2407614240992696	0.026556507015945245	0.10855008567989602	-0.8032100892274444	1.8090079638694213e-11	0.11944131608613352	-1.000493234192765	4.981091600703259e-13	0.1383897619291133	-0.2498176038674528	0.10680611509591494	0.15445044903434982	-0.4333111545432997	0.053194841629183115	0.14379571454848228	-0.06378909813735002	0.6901261215319933	0.003912051958818837	0.15966440156972525	-0.11074170185925172	0.6864412766481174	0.2522319421710111	-0.15638868745469792	0.4408029863999191	0.20235995344812327	-0.027860678644835442	0.8637306108617753	0.1336397553086619	-0.31915273824803514	0.0005831100723783234	0.09279445816121352	-0.5010298762440136;-0.13727560025205662	0.008610811465433207	-3.439351277783908	0.07783667782772226	0.07734257113131125	0.8170400463902372	0.007802102192063997	0.06741233395892628	0.9979133102574148	0.11282154503678858	0.5546185418519491	0.383253978554367	0.15716227922551207	0.10855008567989602	3.1733014699542765e-10	0.11944131608613352	1.2506178605850896e-11	0.1383897619291133	0.5067796739830336	0.15445044903434982	0.2934672916720651	0.14379571454848228	0.9028294954670224	0.15966440156972525	0.9891790865546536	0.2522319421710111	0.9464041765834222	0.20235995344812327	0.979102105920751	0.1336397553086619
PWY-5667: CDP-diacylglycerol biosynthesis I	-0.2449476231446402	7.250483955889564e-05	0.06173210777242909	0.005375608298668885	0.9564802003401583	0.09850658826460076	-0.4202843322420017	0.30777705897946106	0.4120848595380151	-0.2017841882688216	0.06279386415947541	0.10844832526097868	-0.6625092116127519	2.0378943256717517e-08	0.11800809455884938	-1.0357417735856198	9.164579486737956e-14	0.1389404297233219	-0.22670093840662264	0.14305689706753005	0.1543449015775156	-0.3784703735928022	0.09092011708033723	0.14340425646757446	-0.283836083079268	0.07749765172785568	0.0032795190351854234	0.16042553360380632	-0.1882349522065786	0.4931678829091016	0.2525963623271344	-0.1550779957898866	0.444630356605785	0.2023548059457252	-0.06787062826482615	0.6759270390511682	0.13367174010407687	-0.31904678870106434	0.00017955781427803075	0.08516621813934937	-0.4859725762541891;-0.15212100114793958	0.007253284712159242	-3.7461659760333434	0.06208106111166476	0.06197540808136725	0.7923611168402114	0.0006810724733379897	0.06173210777242909	0.9979133102574148	0.09850658826460076	0.5767750996721486	0.4120848595380151	0.2585540079500465	0.10844832526097868	1.4064811657505038e-07	0.11800809455884938	4.87549513558009e-12	0.1389404297233219	0.5454935594199083	0.1543449015775156	0.3096434200497399	0.14340425646757446	0.3757164634401104	0.16042553360380632	0.9891790865546536	0.2525963623271344	0.9464041765834222	0.2023548059457252	0.979102105920751	0.13367174010407687
PWY0-1319: CDP-diacylglycerol biosynthesis II	-0.2448466225797822	7.344899222272439e-05	0.061754669653025	0.005416917341318682	0.956158103762284	0.09853357126562008	-0.4202843322420017	0.30777705897946106	0.4120848595380151	-0.20160470473986256	0.06302701578837701	0.10844788108805037	-0.6619273316889793	2.0936723154811075e-08	0.1180027060393854	-1.0350720577853445	9.466980845786582e-14	0.13892981014260766	-0.2265894149398599	0.14325242825395626	0.1543444170318986	-0.3784375872127272	0.09094790738571704	0.1434040379573847	-0.2838383592249135	0.07749529821459764	0.0032795190351854234	0.16042554643010215	-0.1879636230666637	0.4937888096827029	0.2525947579635036	-0.15511440629947704	0.4445237743040559	0.20235494835809256	-0.06785607013438237	0.6759925718881586	0.1336717236057258	-0.318874824020771	0.00017923360920546472	0.08511000927992107	-0.48569044220941626;-0.1520592058321257	0.00724371367962825	-3.7466195423855875	0.06198404871788809	0.0618665952301029	0.7920713604026772	0.0006810724733379897	0.061754669653025	0.9979133102574148	0.09853357126562008	0.5767750996721486	0.4120848595380151	0.2585540079500465	0.10844788108805037	1.4216710400283005e-07	0.1180027060393854	4.87549513558009e-12	0.13892981014260766	0.5454935594199083	0.1543444170318986	0.3096434200497399	0.1434040379573847	0.3757164634401104	0.16042554643010215	0.9891790865546536	0.2525947579635036	0.9464041765834222	0.20235494835809256	0.979102105920751	0.1336717236057258
PANTO-PWY: phosphopantothenate biosynthesis I	-0.18894013591229844	0.0035669193709690905	0.0648360701719153	-0.046490456107921366	0.6793327259613928	0.11246588384432232	-0.5289339034768994	0.10394909093247606	0.32529707280382336	-0.21607386359912714	0.046452000992166516	0.1085109718885845	-0.8869517387095526	1.788338413984742e-13	0.12041508362983484	-1.0052924511031849	3.9632902954202575e-13	0.13846374335272216	-0.2854636383159335	0.06567671815185584	0.15463310374837427	-0.3854580137734639	0.08515248692109832	0.14345125094758532	-0.09435487977222268	0.5554999094385299	0.0051405184774746876	0.15971260632535936	-0.017307671219812887	0.9496591087018552	0.2520435514059515	-0.1367720436718469	0.5000593392628472	0.20228742853258105	-0.017161296957559958	0.9158052045345444	0.13363573218558464	-0.3185779973372612	0.0010550944846368093	0.09726360527287668	-0.5092146636720996;-0.12794133100242291	0.009460208910677965	-3.275408067010047	0.08739856528228407	0.08810680096323839	0.8363410163594797	0.01094212859665706	0.0648360701719153	0.9979133102574148	0.11246588384432232	0.5153614891261818	0.32529707280382336	0.22358896477562812	0.1085109718885845	6.844458838977967e-12	0.12041508362983484	1.1387652389946073e-11	0.13846374335272216	0.4543536895095601	0.15463310374837427	0.30925983406705365	0.14345125094758532	0.8510258612598277	0.15971260632535936	0.9891790865546536	0.2520435514059515	0.9464041765834222	0.20228742853258105	0.979102105920751	0.13363573218558464
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	-0.28245571379500056	0.00020541173137123003	0.07608713766252873	-0.0363488170867864	0.758977798778167	0.11846820514391775	-0.5073270571486527	0.34551055729108593	0.5378026747630154	-0.16857375087071638	0.11984126074875667	0.10837687515184416	-0.7449287101751391	3.735126338111011e-10	0.11881638868661774	-0.9517538105054324	4.897348939617464e-12	0.13765634430483584	-0.12563253093098142	0.4159734148990245	0.15400320425832711	-0.4851322979668479	0.03062290558914793	0.14421304548062494	-0.07265804534279853	0.6497712721732329	0.003554980303982276	0.15967647101691435	-0.19889671239388834	0.469111665730412	0.2526612287113013	-0.2253947046476754	0.26738745104256256	0.2026918684400625	-0.07428768549471035	0.6472877462623188	0.13367935677909487	-0.3164669222094936	0.00026872538475863905	0.08685269220876472	-0.4866981989386724;-0.14623564548031473	0.007543390143910421	-3.643720351797654	0.06734004134050098	0.06360788349299218	0.7843764490388755	0.0013517417161203525	0.07608713766252873	0.9979133102574148	0.11846820514391775	0.5767750996721486	0.5378026747630154	0.3729542683646652	0.10837687515184416	5.2416272944824516e-09	0.11881638868661774	5.404455247912386e-11	0.13765634430483584	0.8359084813685159	0.15400320425832711	0.2908931183930494	0.14421304548062494	0.8844210018763791	0.15967647101691435	0.9891790865546536	0.2526612287113013	0.9285636936205354	0.2026918684400625	0.979102105920751	0.13367935677909487
PWY0-1261: anhydromuropeptides recycling	-0.17862780657483926	0.010661203683823173	0.06995104130399282	0.012602580779016015	0.8912389194148413	0.0921667757187537	-0.2868444806611177	0.5300801520482299	0.4568433553169989	-0.563113381964273	3.3089097395411216e-07	0.11030743656273954	-0.5602215000724975	1.7729741012509591e-06	0.11713035141666815	-0.6341011898839399	2.1998989454417838e-06	0.13370646896401825	-0.21935475763783546	0.15638406870377922	0.15431349026056645	-0.5965599509425071	0.008038556655475121	0.14526454387108395	-0.4006287858883426	0.013159955788204123	0.001655075695176339	0.16121712051167994	0.3499567246612111	0.20485282498101684	0.2539607004885599	-0.2874607724559285	0.15805279926660953	0.20309217041591526	-0.19000573986079156	0.24252451980162296	0.1339344613079299	-0.3161300700321105	6.320098120005113e-05	0.07902206241771528	-0.47101331237083244;-0.16124682769338858	0.0062444863487492895	-4.000529223864448	0.04943253049388805	0.05031613769124131	0.7466478318660729	0.025586888841175614	0.06995104130399282	0.9979133102574148	0.0921667757187537	0.6853179108623544	0.4568433553169989	0.00011945164159743447	0.11030743656273954	6.325610988361473e-06	0.11713035141666815	5.560480770073712e-06	0.13370646896401825	0.5538553866334186	0.15431349026056645	0.21596922214376493	0.14526454387108395	0.1465115656925067	0.16121712051167994	0.9891790865546536	0.2539607004885599	0.8393558846662726	0.20309217041591526	0.979102105920751	0.1339344613079299
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	-0.11448328734884505	0.2319423901329287	0.09577223793206106	-0.058212823317164576	0.5277637036244802	0.09219300556923372	-0.423293626916712	0.06984812922401185	0.2334905198115351	-0.3047583028496105	0.005086454054442191	0.10878370279573787	-1.0497348708383747	1.0255533794617186e-17	0.12255625051276785	-0.9529314143782124	4.637874993895856e-12	0.137673677821102	-0.13076066242548712	0.3972410543026116	0.15401583420791334	-0.3882410867084352	0.08293994373393479	0.14347020318619502	-0.1336754573439073	0.40386431203327255	0.008606814358277117	0.15980198361741724	0.027547309562936332	0.9199597922944348	0.2520507862372032	-0.11787588423428265	0.5609691103427632	0.20222672507421752	-0.039381042019496416	0.8083254936911233	0.13364622476873425	-0.3147855748433603	0.002308480420836867	0.10329722349968821	-0.5172481329027492;-0.11232301678397139	0.010670316382744538	-3.047376920487223	0.11446451423680863	0.10418361199174807	0.862093978698237	0.32078811923469464	0.09577223793206106	0.9979133102574148	0.09219300556923372	0.4607900624123907	0.2334905198115351	0.05400617393098914	0.10878370279573787	3.884455838315067e-15	0.12255625051276785	5.404455247912386e-11	0.137673677821102	0.8295606790708986	0.15401583420791334	0.30779728672093937	0.14347020318619502	0.7695523955658876	0.15980198361741724	0.9891790865546536	0.2520507862372032	0.9540315356134216	0.20222672507421752	0.979102105920751	0.13364622476873425
TRNA-CHARGING-PWY: tRNA charging	-0.22039097912085026	0.001398260582611055	0.06897974905839736	-0.05170360836674488	0.5752383202018814	0.09226962157112546	-0.5712932083014034	0.30143507227059585	0.5528496866435364	-0.2512902687878073	0.020653463251486537	0.10858342030463278	-0.7030895328258027	2.9687547280087193e-09	0.11839492654048005	-0.9959645078715491	6.176644437545771e-13	0.13832023882623845	-0.13743732030573486	0.37363612256055456	0.15403303341980268	-0.5171315657673691	0.021297287044469083	0.14449358381616534	-0.00633127037052107	0.968427295468121	0.003912051958818837	0.15962421181731076	-0.11320700681926793	0.6798534396262288	0.2522406323072142	-0.23432176796995025	0.2490232454664951	0.20274352321681344	-0.09795683369531437	0.546372645631916	0.1337133911428604	-0.3144607817563075	0.00043377279974032845	0.08937010170312101	-0.4896261810944247;-0.1392953824181903	0.007987015078426193	-3.5186351560941076	0.06782993229948031	0.06922927458168467	0.8019318847186143	0.005282317756530652	0.06897974905839736	0.9979133102574148	0.09226962157112546	0.5767750996721486	0.5528496866435364	0.1340645154385017	0.10858342030463278	2.9758231916468352e-08	0.11839492654048005	1.3136381508854611e-11	0.13832023882623845	0.8044614475538471	0.15403303341980268	0.2908931183930494	0.14449358381616534	0.9854915742864035	0.15962421181731076	0.9891790865546536	0.2522406323072142	0.8989969864924889	0.20274352321681344	0.979102105920751	0.1337133911428604
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.2580518354077186	0.0012169305723979118	0.07977164044344626	0.035033525639864685	0.7038965850479029	0.09217753155138836	0.6946180071380273	3.872384413128316e-09	0.11794067365209755	0.4355600177158534	6.903340687047788e-05	0.10944838799275784	0.33322191568496545	0.004015526178964873	0.11569286870982293	0.3391578270103848	0.009987544143618068	0.1314025865749303	0.10261882133856533	0.5062787671910283	0.15395273523079214	0.4252257198356009	0.05774941651062189	0.14373474607432224	0.10044103281907038	0.5303196589039094	4.641528799087524e-06	0.15972442701497333	0.32908882221777	0.2327973403152715	0.25373907706352905	0.4859911274379287	0.01808537642391203	0.20501226393023048	0.2852248585301799	0.07994637410491694	0.13431102232177275	0.3129481446877628	1.2713901709204833e-08	0.055000968111801704	0.20514624718863145;0.4207500421868941	0.003025106493235428	5.689866113840506	0.02180160400578612	0.0182527034993867	0.580974253899521	0.004684034656022151	0.07977164044344626	0.9979133102574148	0.09217753155138836	1.4018031575524505e-06	0.11794067365209755	0.0017800757057316082	0.10944838799275784	0.006844277414349034	0.11569286870982293	0.015128191864597957	0.1314025865749303	0.8492914994113857	0.15395273523079214	0.2977429599568149	0.14373474607432224	0.8256602819520216	0.15972442701497333	0.9891790865546536	0.25373907706352905	0.24673620692622844	0.20501226393023048	0.8851862182291947	0.13431102232177275
PWY-7219: adenosine ribonucleotides de novo biosynthesis	-0.2637083341527993	0.0004614961289228781	0.07529869056201474	-0.038913646659968035	0.7035488061331494	0.1022605371947206	-0.47283246867584006	0.34028881458419	0.49584214781794	-0.06081462800462222	0.7795474311698307	0.21726582169442055	-0.7069322449351695	2.4629892058075e-09	0.11843268099042302	-0.952740453726984	4.6790103891222285e-12	0.1376708657044033	-0.13413119270183568	0.385213289652298	0.15402440997371225	-0.4929020670572362	0.02808182146138858	0.14427956581003373	-0.016007402530213172	0.9202878001891328	0.003912051958818837	0.15962636823474308	-0.25513629550344763	0.35377684904216344	0.2530621521246923	-0.25837929842412705	0.2040432045089148	0.20289264165389764	-0.10502697937091336	0.5178250727077259	0.13372536970355245	-0.31202899371962434	0.00038397743005513796	0.08787425123096103	-0.4842625261323079;-0.13979546130694073	0.007721884029402056	-3.5508580653451545	0.07118515933288941	0.0635098174720036	0.7827031902310064	0.0022962246414699296	0.07529869056201474	0.9979133102574148	0.1022605371947206	0.5767750996721486	0.49584214781794	0.9507318332848272	0.21726582169442055	2.5290694040120913e-08	0.11843268099042302	5.404455247912386e-11	0.1376708657044033	0.8251777067678667	0.15402440997371225	0.2908931183930494	0.14427956581003373	0.977629210825696	0.15962636823474308	0.9891790865546536	0.2530621521246923	0.8960592233996099	0.20289264165389764	0.979102105920751	0.13372536970355245
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	-0.10020347359745277	0.4472890606178397	0.1318566821628217	-0.07256913962790965	0.4355131287528009	0.09306213711961793	-0.15165476397177655	0.18617126732582268	0.11471697244770065	-0.15351131391505696	0.15660492650652744	0.10836733923266112	-1.040367152698505	1.845347191598607e-17	0.12242436217646675	-0.6202968467657428	3.5559822314529504e-06	0.1335686178005948	-0.21252577870008726	0.16960647854214114	0.154285212901783	-0.3919164743474607	0.08009017606317788	0.14349543697312528	-0.2652881502383253	0.0987203604069227	0.003688837739157905	0.16032439780219326	-0.5730975100869767	0.040063749472213035	0.2571605325517041	-0.061322763689297115	0.7621480735605466	0.20209881828764614	-0.1596981824955189	0.3257412397446801	0.13384611028231527	-0.31193062021694506	0.000291451042937263	0.08610250068406658	-0.48069152155771555;-0.14316971887617458	0.007413640624049687	-3.622782355201309	0.07741724320371303	0.06771734962722402	0.8118519363639698	0.5568958784992738	0.1318566821628217	0.9979133102574148	0.09306213711961793	0.5767750996721486	0.11471697244770065	0.4325835770127704	0.10836733923266112	3.884455838315067e-15	0.12242436217646675	8.825690839509731e-06	0.1335686178005948	0.5772091447159966	0.154285212901783	0.30779728672093937	0.14349543697312528	0.4610963175103829	0.16032439780219326	0.9891790865546536	0.2571605325517041	0.9540315356134216	0.20209881828764614	0.979102105920751	0.13384611028231527
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	-0.30026005676195583	6.147153672619865e-05	0.07493220356486835	-0.015429195085694269	0.9039208813815705	0.12782054687178884	-0.5348781245067191	0.3317705371500921	0.5511061226815162	-0.16283863038118893	0.13291099216001112	0.10836251370134584	-0.6607510417681207	2.2110155670640868e-08	0.11799182667576895	-0.9590425809648704	3.4942359487321526e-12	0.13776393892810385	-0.1174038847437112	0.4471076370912841	0.15398399190291567	-0.4777249365901712	0.03322836930057453	0.14415058406737974	-0.0875524782669967	0.5843238013692357	0.003465186996004082	0.15970026773685614	-0.19340253426318754	0.4814243414379518	0.25262735789576496	-0.2450361861761984	0.2281879328078223	0.2028081504850002	-0.0805011833769674	0.6200486487212165	0.1336873866343207	-0.31122907999197125	0.00022073313041159892	0.0842520506112235	-0.47636309918996933;-0.1460950607939732	0.007098408032196166	-3.6940237980452357	0.060259677056948645	0.058377532491842146	0.7633433975173367	0.0006270096746072263	0.07493220356486835	0.9979133102574148	0.12782054687178884	0.5767750996721486	0.5511061226815162	0.389685449424176	0.10836251370134584	1.4775199265618738e-07	0.11799182667576895	4.498828783992647e-11	0.13776393892810385	0.8428281992781157	0.15398399190291567	0.2908931183930494	0.14415058406737974	0.8685148124875091	0.15970026773685614	0.9891790865546536	0.25262735789576496	0.8960592233996099	0.2028081504850002	0.979102105920751	0.1336873866343207
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	-0.104794103140108	0.42554839374315945	0.13151336129256244	-0.06595407478510518	0.4747719765502085	0.0922774887036786	-0.14861025680100606	0.1951272166789644	0.11470737735601726	-0.15314361945291466	0.15756661346237744	0.10835865001110546	-1.0304607425427743	3.4237722445370624e-17	0.1222860231495675	-0.6010339733236044	6.858273259053196e-06	0.1333810999026996	-0.21968571791996172	0.15576388737744098	0.15431488328303594	-0.3929695679331704	0.07928858353335727	0.14350271010294824	-0.25677795523888275	0.10991572776800497	0.003554980303982276	0.16028026103203474	-0.597573596595293	0.03255685264680228	0.2576025245834066	-0.0606868540687815	0.7645401630189586	0.20209783872952564	-0.16757359446256567	0.3025047573738419	0.1338676009763632	-0.3106771534636599	0.00027150207572179674	0.08532566829291226	-0.4779154633177679;-0.14343884360955192	0.007280469669632092	-3.6410749505898323	0.0754489807756495	0.06617123636382696	0.8083954827571337	0.5358757550839786	0.13151336129256244	0.9979133102574148	0.0922774887036786	0.5767750996721486	0.11470737735601726	0.4325835770127704	0.10835865001110546	4.804693716500344e-15	0.1222860231495675	1.6819098706725694e-05	0.1333810999026996	0.5538553866334186	0.15431488328303594	0.30779728672093937	0.14350271010294824	0.4895084155249524	0.16028026103203474	0.9891790865546536	0.2576025245834066	0.9540315356134216	0.20209783872952564	0.979102105920751	0.1338676009763632
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	-0.2914222051871194	0.0001025385544739521	0.07502170808388484	-0.02553568987355784	0.8365832515109859	0.12379989071304348	-0.5232055957206345	0.3405912310958548	0.549010339016193	-0.16676279411431796	0.12385390073928892	0.10837219664603626	-0.6799731505826636	8.987780511699046e-09	0.11817190609378565	-0.94441097328414	6.870481079511222e-12	0.13754869743765974	-0.12148515594694538	0.4315012799158252	0.15399335859915764	-0.4798621313962136	0.032457696534751744	0.144168509755539	-0.07317133429481834	0.6474657780590386	0.003465186996004082	0.1596772175350743	-0.1921714541542692	0.48420778265929704	0.2526198979613229	-0.23982845986830545	0.23815190076483686	0.2027763802261864	-0.07680585239427254	0.6361883238109763	0.13368253343459055	-0.3101436420773353	0.0002244695261393037	0.08405533290650188	-0.474892094574079;-0.1453951895805916	0.007065298990022858	-3.6897556806100633	0.06040285981126366	0.058121593933780503	0.764852063884496	0.0007882591298898036	0.07502170808388484	0.9979133102574148	0.12379989071304348	0.5767750996721486	0.549010339016193	0.3757248585452378	0.10837219664603626	7.41932469691235e-08	0.11817190609378565	6.903995621362498e-11	0.13754869743765974	0.8428281992781157	0.15399335859915764	0.2908931183930494	0.144168509755539	0.8844210018763791	0.1596772175350743	0.9891790865546536	0.2526198979613229	0.8971856818929881	0.2027763802261864	0.979102105920751	0.13368253343459055
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	-0.2847295191783333	0.00022013379854146642	0.07706400640029773	-0.021582197782761672	0.8631847250688682	0.12524373693178706	-0.5200088153052456	0.34416916138808884	0.5497156344584871	-0.16602684964588266	0.12551437491950868	0.10837030680299213	-0.6881980018862983	6.079120265062619e-09	0.11825045076887472	-0.9408774180338488	8.08161142059106e-12	0.1374971624268557	-0.12141104051827108	0.43178181911121016	0.15399318565291553	-0.4865838452577629	0.03013359532796661	0.14422539483711802	-0.06285883463648795	0.694413506394923	0.003554980303982276	0.15966322647477352	-0.1928872260334524	0.482588352430073	0.25262422953003283	-0.23910384750829056	0.2395626689871329	0.20277201335228653	-0.0792689587341205	0.6254105587226892	0.1336857429932979	-0.3094271585528212	0.000254152840936106	0.08458827197988232	-0.4752201716333906;-0.14363414547225187	0.007155175756542544	-3.6580385354888496	0.062061587687091344	0.05903819415311694	0.7675071951306599	0.0014033529657018484	0.07706400640029773	0.9979133102574148	0.12524373693178706	0.5767750996721486	0.5497156344584871	0.3775890778828553	0.10837030680299213	5.331895065815338e-08	0.11825045076887472	7.743311407636084e-11	0.1374971624268557	0.8428281992781157	0.15399318565291553	0.2908931183930494	0.14422539483711802	0.9028294954670224	0.15966322647477352	0.9891790865546536	0.25262422953003283	0.8971856818929881	0.20277201335228653	0.979102105920751	0.1336857429932979
PWY-6737: starch degradation V	-0.3057640860078832	5.239520166622215e-07	0.06094162366532872	-0.012096158779691692	0.8956769102778768	0.0922494977938056	-0.7478329232824065	0.08900592140312713	0.4397297220740299	-0.21158082491431435	0.05110543767423858	0.10846998109109593	-0.5770606443342915	8.844652428791944e-07	0.11726517805912992	-1.0995962579844605	3.94323329846531e-15	0.13998057647774936	-0.10482137675359894	0.497208232797095	0.15395712568749195	-0.41638214981572064	0.06310057798864854	0.1436693470428721	-0.14427444887762134	0.3677180307416296	0.005746228623604637	0.15983133877368824	0.12429653745737684	0.6505349115976853	0.2522820844959251	-0.25589710318354364	0.20838576672383116	0.20287658751967053	-0.10594593223870846	0.5141724279739348	0.13372698783099654	-0.30868961313042725	0.0012617017502902783	0.09573102374492971	-0.4963224196704895;-0.12105680659036502	0.009164428907252296	-3.224551467797049	0.06768753798125007	0.08358689991809899	0.8098168077135129	1.8999275678055483e-05	0.06094162366532872	0.9979133102574148	0.0922494977938056	0.4881839931504852	0.4397297220740299	0.22913212793424584	0.10846998109109593	3.416145571120559e-06	0.11726517805912992	4.06153029741927e-13	0.13998057647774936	0.8492914994113857	0.15395712568749195	0.30779728672093937	0.1436693470428721	0.7470857829979555	0.15983133877368824	0.9891790865546536	0.2522820844959251	0.8960592233996099	0.20287658751967053	0.979102105920751	0.13372698783099654
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	-0.1912636784925546	0.0036570089057386132	0.06580945011296346	-0.008625233813611	0.9254981803476116	0.09223834513101566	-0.4613253503604034	0.0735544820519225	0.2578137133449888	-0.2147908917318549	0.047691531943033987	0.1084743986278256	-0.8622722351072172	7.192427597477407e-13	0.12011891287003143	-0.9520340149345584	4.8343393072055285e-12	0.137660466975225	-0.20711820931379055	0.18066365924639285	0.15426345219644988	-0.3802900777122227	0.0893884629165429	0.14341641334051589	-0.05949872687579275	0.7099810483779929	0.004279666629739044	0.159659125755232	-0.21389658087762986	0.436422361107784	0.2527585063052609	-0.10710095544873313	0.5972637697372946	0.2021961371513437	-0.04369199344241149	0.7878234194115509	0.1336492155240187	-0.3081211824488522	0.0007754199243499293	0.09166391395641392	-0.4877824538034235;-0.12845991109428095	0.008402273121808855	-3.3614229324242415	0.0795280022849193	0.07750903563409368	0.8312309588085478	0.011134773384636969	0.06580945011296346	0.9979133102574148	0.09223834513101566	0.4607900624123907	0.2578137133449888	0.22397841199637264	0.1084743986278256	1.7811835403164642e-11	0.12011891287003143	5.404455247912386e-11	0.137660466975225	0.5941150305435602	0.15426345219644988	0.3096434200497399	0.14341641334051589	0.9028612429706998	0.159659125755232	0.9891790865546536	0.2527585063052609	0.9540315356134216	0.2021961371513437	0.979102105920751	0.1336492155240187
PWY-3841: folate transformations II	-0.20704601577450069	0.001139726299808963	0.06363695349588988	-0.022465911001645973	0.8075363676341352	0.09222251111427687	-0.6115166345135943	0.15142691905030947	0.4262897060184178	-0.2845752742073169	0.008846634786614738	0.10870262386977787	-0.6674489455548356	1.6192645235812306e-08	0.11805401986376758	-0.9924457309745645	7.297592442418509e-13	0.13826641379280838	-0.20666546928488247	0.18161336241734424	0.15426165562178373	-0.5335175173004484	0.017567793292581332	0.14464395053999846	0.016033778561558583	0.9201568984812796	0.004279666629739044	0.15962637666592958	-0.015147012932925853	0.955936550236082	0.2520424468091728	-0.1781267919968756	0.380173801072224	0.20245162159139068	-0.07153649792760441	0.6595051101920644	0.13367600712414854	-0.3067364150549406	0.0007947285858203035	0.09143689239060251	-0.4859527241405215;-0.12752010596935967	0.008360705290050624	-3.3546242335600813	0.06845789115920012	0.07452684469836393	0.8089041671857322	0.004428650764971971	0.06363695349588988	0.9979133102574148	0.09222251111427687	0.5546185418519491	0.4262897060184178	0.08187153158694194	0.10870262386977787	1.1831742344037652e-07	0.11805401986376758	1.3136381508854611e-11	0.13826641379280838	0.5941150305435602	0.15426165562178373	0.2908931183930494	0.14464395053999846	0.977629210825696	0.15962637666592958	0.9891790865546536	0.2520424468091728	0.9439740519472845	0.20245162159139068	0.979102105920751	0.13367600712414854
PWY-6703: preQ0 biosynthesis	-0.11807509342121993	0.041418401123106685	0.05789933298166128	-0.008351993140853619	0.9333257960735308	0.09983112584657354	-0.4742084178742137	0.1351153551183033	0.31735959318839385	-0.2686495045449623	0.013409556629903507	0.10864609072749408	-0.9406822973597512	7.936336445985188e-15	0.12108609232695015	-0.9087538840261514	3.476657421377797e-11	0.13703666158521968	-0.22573142334542445	0.14476364842128514	0.15434069716435472	-0.4783389015989079	0.0330053742359839	0.14415572572582902	-0.062136781600942735	0.6977481218230772	0.006922771102952496	0.15966232628188828	-0.04116253914951952	0.8806536173707232	0.2520655215088577	-0.07433279499111202	0.7137449998840775	0.2021210991343908	-0.05402022001830939	0.73932719878041	0.1336576431203656	-0.3063683123356538	0.001670909690904887	0.09746907205094778	-0.49740769355551145;-0.11532893111579617	0.00950022000647285	-3.1432361659862003	0.09184557839984828	0.08911500840932657	0.8527145002616542	0.07510536736990013	0.05789933298166128	0.9979133102574148	0.09983112584657354	0.5546185418519491	0.31735959318839385	0.0989215083606968	0.10864609072749408	5.568662739599605e-13	0.12108609232695015	2.7545824184762553e-10	0.13703666158521968	0.5454935594199083	0.15434069716435472	0.2908931183930494	0.14415572572582902	0.9028294954670224	0.15966232628188828	0.9891790865546536	0.2520655215088577	0.9540315356134216	0.2021210991343908	0.979102105920751	0.1336576431203656
